id,tsneX,tsneY,pcaX,pcaY,somX,somY,umapX,umapY,aeX,aeY,start,active,color,kcolor2,kcolor3,kcolor4,kcolor5,kcolor6,kcolor7,kcolor8,kcolor20
232,8.44694552273829,0.9594517736524182,-19.809769980417727,-21.164258482675827,-35.86206896551724,49.65517241379311,-70.8971939086914,64.56723022460938,-46.4,-76.8,232000,1,black,green,yellow,blue,purple,purple,purple,teal,yellow
233,-17.233147391474752,-20.53868331112883,-31.791266455914815,5.528010232223522,-22.06896551724138,-24.827586206896555,-52.7652702331543,54.29962158203125,-30.4,62.400000000000006,233000,1,black,green,green,red,yellow,orange,teal,green,red
234,-14.272067122652786,-31.582524030156407,-48.221517637377815,25.866134766301727,-8.275862068965523,-5.517241379310349,-67.75584411621094,22.538963317871094,59.19999999999999,-24.0,234000,1,black,green,green,red,yellow,orange,teal,green,blue
235,-15.368229122934068,9.51755528998899,-39.03139387526752,-28.508798591711702,66.20689655172413,-24.827586206896555,-33.168296813964844,4.141090393066406,64.0,32.0,235000,1,black,green,yellow,blue,purple,purple,purple,purple,purple
236,-16.371013353822057,16.453964148440775,-36.59992696650201,-26.611506881379235,71.72413793103448,-80.0,-36.70147705078125,9.175186157226562,-48.0,57.599999999999994,236000,1,black,green,yellow,blue,green,purple,yellow,purple,purple
237,-33.82315941467427,-36.25772711732308,-34.70113616030924,58.396729550391086,52.413793103448285,44.13793103448276,-78.34320831298828,15.471443176269531,4.799999999999997,59.19999999999999,237000,1,black,green,green,yellow,red,blue,orange,yellow,black
238,-12.977590656206047,-8.084590047053865,-26.80131425970353,8.842689704763501,-2.7586206896551744,-16.551724137931032,-39.868289947509766,64.69760131835938,-73.6,40.0,238000,1,black,green,green,yellow,purple,blue,purple,yellow,red
239,-36.964768282724364,-32.211158105213656,-48.691864293448845,59.45072685229559,35.86206896551724,44.13793103448276,-79.56255340576172,24.936805725097656,-8.0,8.0,239000,1,black,green,green,yellow,red,blue,orange,yellow,black
240,-10.283114570002283,-22.90604267615994,-30.746740636841693,-11.421111744377953,-5.517241379310349,38.62068965517241,-51.30286407470703,14.549842834472656,-60.8,40.0,240000,1,black,green,yellow,red,purple,yellow,red,orange,brown
241,-13.396678636763909,-68.66284225038156,-53.47277832683287,-27.494112134260078,0.0,13.793103448275858,-47.31888198852539,-19.565338134765625,-43.2,32.0,241000,1,black,green,yellow,blue,green,purple,yellow,purple,black
242,-5.824361789628483,-20.543311518020943,-45.153604897321635,-17.60359160109992,-24.827586206896555,11.034482758620683,-46.166778564453125,46.012840270996094,-48.0,-65.6,242000,1,black,green,yellow,red,yellow,yellow,red,orange,yellow
243,-34.51975137209138,-23.03954788326049,-39.7947622409534,43.46345318773611,24.827586206896555,66.20689655172413,-70.48983764648438,67.94172668457031,22.400000000000006,35.2,243000,1,black,green,green,yellow,red,blue,orange,yellow,black
244,-0.09917277317313733,-52.793655107525325,-45.54071172495988,-35.40479291997661,49.65517241379311,-74.48275862068965,-43.484657287597656,29.054397583007812,73.6,-41.6,244000,1,black,green,yellow,blue,purple,yellow,red,orange,yellow
245,-4.3929460053139024,-48.28445797376541,-49.08035522180165,-6.718024941369038,27.58620689655173,-27.586206896551722,-46.849708557128906,11.863479614257812,51.19999999999999,-17.6,245000,1,black,green,yellow,red,green,red,blue,red,red
246,-33.87659699765184,-62.940678295187354,-62.02510913971493,18.713117323426843,66.20689655172413,27.58620689655173,-71.08329772949219,1.9430007934570312,-72.0,62.400000000000006,246000,1,black,green,green,red,yellow,red,blue,brown,blue
247,-57.0960163543354,5.323021886250032,-45.2371954059115,18.45138548399113,63.448275862068954,-27.586206896551722,-60.10572814941406,23.444297790527344,-65.6,-24.0,247000,1,black,green,green,red,green,red,teal,purple,brown
248,-16.441756944279675,-66.54420475094875,-38.33752766121582,14.699700902615803,80.0,55.17241379310346,-53.782623291015625,-20.747730255126953,54.400000000000006,70.4,248000,1,black,green,green,yellow,green,red,blue,brown,black
249,-16.325365040192374,-53.936322086059924,-47.691404189384194,10.40740256544008,80.0,68.9655172413793,-58.71391296386719,-20.835453033447266,16.0,-64.0,249000,1,black,green,green,red,green,red,blue,brown,black
250,-21.12225553012302,-35.098775437882445,-29.073181537262123,13.274744287191282,11.034482758620683,-35.86206896551724,-57.70414733886719,13.820198059082031,-64.0,38.400000000000006,250000,1,black,green,green,yellow,red,blue,orange,yellow,brown
251,-1.4406776092562268,-19.282515155872623,-46.01057151904591,-42.913400794227684,74.48275862068965,-30.344827586206897,-39.24478530883789,32.099853515625,78.4,-59.2,251000,1,black,green,yellow,blue,purple,purple,yellow,orange,purple
252,-42.481676059074196,-30.477868745401402,-40.105525296919616,76.04210205353871,38.62068965517241,80.0,-77.88512420654297,35.823760986328125,3.200000000000003,49.599999999999994,252000,1,black,green,green,yellow,red,blue,orange,yellow,black
253,-10.347624713293953,-7.97906913712589,-17.689241255630925,-30.727089927555866,-2.7586206896551744,-68.9655172413793,-34.227142333984375,52.65473937988281,27.200000000000003,75.19999999999999,253000,1,black,green,yellow,blue,purple,yellow,purple,orange,red
254,-31.86165378641075,-62.16835979157758,-39.92959781338186,18.345497953689375,74.48275862068965,13.793103448275858,-65.20367431640625,-5.81146240234375,-56.0,0.0,254000,1,black,green,green,red,yellow,red,blue,brown,blue
255,14.303377459929393,-7.443535660781052,-37.8889320432802,-43.17314868496441,80.0,-33.10344827586207,-29.610172271728516,26.821762084960938,-20.799999999999997,76.80000000000001,255000,1,black,green,yellow,blue,purple,yellow,red,orange,brown
256,-21.294928911930896,-44.0827851461145,-23.86446064865674,4.441366762836353,80.0,-11.034482758620683,-56.46894073486328,-12.865859985351562,-80.0,-76.8,256000,1,black,green,yellow,blue,green,red,yellow,purple,black
257,-47.00463890137766,-15.91081238745214,-46.08855777217471,41.37381665868149,16.551724137931032,74.48275862068965,-68.53190612792969,57.55403137207031,20.799999999999997,-16.0,257000,1,black,green,green,yellow,red,blue,orange,yellow,black
258,-21.63627809750443,15.036240996716003,-32.610123981811064,-44.83006674055426,68.9655172413793,-24.827586206896555,-43.95952224731445,5.300254821777344,33.599999999999994,-54.4,258000,1,black,green,yellow,blue,green,purple,yellow,purple,black
259,13.28858835280154,-32.443295505766606,-36.180633448146736,-25.6599941137954,74.48275862068965,-55.172413793103445,-39.201133728027344,26.560035705566406,27.200000000000003,-27.200000000000003,259000,1,black,green,yellow,blue,green,purple,yellow,purple,purple
260,-24.958869875767753,-56.40656941991733,-37.246130739566276,-17.452115331422064,80.0,19.310344827586206,-58.44038391113281,-11.195167541503906,-52.8,-56.0,260000,1,black,green,yellow,red,green,red,blue,brown,blue
261,-55.84219333762283,-59.34908891847296,-29.625629827312437,25.3962775915232,19.310344827586206,80.0,-70.65911102294922,57.512908935546875,-33.6,6.400000000000006,261000,1,black,green,green,yellow,red,blue,orange,yellow,yellow
262,-15.733165611450062,0.4519155015629508,-42.94058248434778,-15.614494697767284,33.103448275862064,-74.48275862068965,-46.91239547729492,27.613189697265625,4.799999999999997,76.80000000000001,262000,1,black,green,yellow,blue,purple,purple,purple,teal,purple
263,3.961792282167991,-18.347569395671854,-26.305801553142082,-17.834489586633254,-2.7586206896551744,-24.827586206896555,-46.44464111328125,51.89143371582031,-22.4,-36.8,263000,1,black,green,yellow,blue,purple,yellow,red,orange,red
264,-31.34991902085588,14.25142188624578,-17.585795224087818,-15.114732222462607,38.62068965517241,-8.275862068965523,-46.25871658325195,-5.582122802734375,49.599999999999994,-3.200000000000003,264000,1,black,green,yellow,red,green,red,blue,purple,orange
265,9.331406545253827,-39.707077605860356,-37.27633618152336,-11.26277277285746,57.93103448275863,60.68965517241378,-39.614280700683594,17.951332092285156,36.8,22.400000000000006,265000,1,black,green,yellow,blue,purple,purple,purple,teal,yellow
266,-54.285011582697834,-37.370639947161294,-47.89827474453427,7.3243029508267625,11.034482758620683,-33.10344827586207,-58.193092346191406,41.38404083251953,28.799999999999997,-56.0,266000,1,black,green,green,red,yellow,orange,teal,red,red
267,-49.23698035819163,-14.280914449210186,-28.630284412457108,29.82454783681864,13.793103448275858,66.20689655172413,-60.46299743652344,57.11067199707031,-40.0,-56.0,267000,1,black,green,green,yellow,red,blue,orange,yellow,red
268,-35.77296332308532,-30.075976299425093,-38.937971855855686,59.65895465884216,33.103448275862064,41.37931034482759,-80.0,33.41973876953125,16.0,68.80000000000001,268000,1,black,green,green,yellow,red,blue,orange,yellow,black
269,-57.977841648769626,-7.67729484632423,-56.84688483669794,-0.8928033413985759,-33.10344827586207,66.20689655172413,-62.16730880737305,44.027854919433594,-44.8,59.19999999999999,269000,1,black,green,green,red,yellow,orange,teal,red,brown
270,-31.711870917347817,-61.61419481817191,-47.732098294550326,3.401705856896001,71.72413793103448,16.551724137931032,-63.25993728637695,0.105194091796875,-80.0,-70.4,270000,1,black,green,green,red,yellow,red,blue,brown,blue
271,-13.191250774114238,-31.09239866528653,-54.25353439720827,14.984047055764307,-8.275862068965523,-5.517241379310349,-48.024314880371094,42.20240020751953,60.80000000000001,-20.799999999999997,271000,1,black,green,green,red,yellow,orange,teal,green,blue
272,-61.08169415413113,10.441603884858694,-56.10142400918345,17.86624838706406,-11.034482758620683,68.9655172413793,-60.20903778076172,68.25198364257812,-32.0,-20.799999999999997,272000,1,black,green,green,yellow,red,blue,orange,yellow,brown
273,-48.472073179647474,-10.311784289685875,-51.865454221398444,43.37108109407765,30.34482758620689,27.58620689655173,-63.10639953613281,37.77647399902344,-67.2,67.19999999999999,273000,1,black,green,green,red,yellow,orange,teal,green,blue
274,7.864706217879785,-55.237989440618186,-38.75804055166731,-40.67723601693678,52.413793103448285,-71.72413793103448,-49.18390655517578,-6.255134582519531,8.0,-17.6,274000,1,black,green,yellow,blue,purple,purple,purple,teal,red
275,-25.084378663641814,-26.032746374384615,-42.280272294149064,-8.300878967710702,35.86206896551724,-11.034482758620683,-60.00630569458008,29.847061157226562,1.5999999999999943,-28.799999999999997,275000,1,black,green,yellow,red,yellow,red,blue,red,brown
276,-20.838038123075556,-22.77933426095702,-54.878755224351565,17.380789643394735,5.517241379310349,57.93103448275863,-49.98992156982422,79.2449951171875,-30.4,56.0,276000,1,black,green,green,yellow,red,blue,orange,yellow,red
277,-5.1152938331510285,-46.87539083362441,-46.84663165143707,-4.504147415234229,41.37931034482759,-44.13793103448276,-48.72578430175781,14.745994567871094,32.0,-32.0,277000,1,black,green,yellow,red,green,red,blue,red,brown
278,-19.89882549259179,-22.14098070207053,-42.536832838552414,12.745021799751427,5.517241379310349,63.448275862068954,-49.08296585083008,75.81742858886719,67.19999999999999,4.799999999999997,278000,1,black,green,green,yellow,red,blue,purple,yellow,yellow
279,-35.70622008813912,-29.51212881279828,-46.58257040140402,68.60666720072027,30.34482758620689,46.896551724137936,-79.76947784423828,35.19922637939453,-72.0,-38.4,279000,1,black,green,green,yellow,red,blue,orange,yellow,black
280,-2.4857315712607715,7.3855429388880935,-26.65240828701176,-27.53944850536346,68.9655172413793,-22.06896551724138,-35.94303894042969,7.761207580566406,70.4,-68.8,280000,1,black,green,yellow,blue,green,purple,yellow,purple,orange
281,-49.52804556670807,-30.181256900520644,-51.22269299108073,27.636638327763634,66.20689655172413,-5.517241379310349,-64.9004898071289,28.597305297851562,67.19999999999999,-25.6,281000,1,black,green,green,red,yellow,orange,teal,green,blue
282,-34.040149875576624,-41.43725396969466,-46.898474111586694,31.138929092133395,57.93103448275863,49.65517241379311,-70.00181579589844,13.053581237792969,70.4,68.80000000000001,282000,1,black,green,green,yellow,red,red,blue,brown,green
283,-46.351455873452856,-17.868445770246964,-52.15338151920754,23.8088840023415,49.65517241379311,24.827586206896555,-60.76750183105469,36.99053192138672,-48.0,19.200000000000003,283000,1,black,green,green,red,yellow,orange,teal,green,blue
284,-34.12273622969393,-37.48844329021422,-62.16606635476308,41.54882240475621,60.68965517241378,41.37931034482759,-77.10491943359375,12.407554626464844,-60.8,-67.2,284000,1,black,green,green,yellow,red,red,blue,brown,green
285,-53.50841667038674,-17.16838259326022,-56.566747963739246,29.742646529759583,19.310344827586206,27.58620689655173,-60.37153244018555,53.13911437988281,-28.799999999999997,-35.2,285000,1,black,green,green,yellow,red,orange,teal,green,teal
286,-31.50605594218932,-35.74544775582586,-38.89690477651447,17.27558212829524,68.9655172413793,27.58620689655173,-72.27973175048828,20.157424926757812,-28.799999999999997,33.599999999999994,286000,1,black,green,green,red,red,red,blue,brown,green
287,-19.379880179497768,4.203901552636793,-41.11266441970243,-26.77145250267794,74.48275862068965,-49.6551724137931,-51.75800323486328,23.18548583984375,70.4,59.19999999999999,287000,1,black,green,yellow,blue,green,purple,yellow,red,brown
288,-30.76418397045107,-40.566881959554465,-50.220549314815315,21.47651228912322,55.17241379310346,41.37931034482759,-74.19039916992188,2.627532958984375,-25.6,68.80000000000001,288000,1,black,green,green,yellow,red,red,blue,brown,green
289,-11.949078492469084,-5.216216416308029,-37.867296614177654,-23.689154372841408,-2.7586206896551744,-71.72413793103448,-41.23927307128906,52.81614685058594,41.599999999999994,-44.8,289000,1,black,green,yellow,blue,purple,yellow,purple,teal,purple
290,-37.07009203809141,-47.954906293370485,-43.499120548123145,27.741191331056015,80.0,44.13793103448276,-68.52227783203125,-8.178474426269531,28.799999999999997,-40.0,290000,1,black,green,green,yellow,green,red,blue,brown,green
291,-6.638420429919876,-6.873754625645532,-39.90836721860546,-24.914488564116986,-16.551724137931032,-11.034482758620683,-36.73988342285156,32.88520050048828,-38.4,72.0,291000,1,black,green,yellow,blue,purple,yellow,red,orange,yellow
292,-29.960061260160543,-42.781471607352046,-61.902352402494635,29.129840843461835,80.0,52.413793103448285,-58.42195129394531,-18.26952362060547,60.80000000000001,80.0,292000,1,black,green,green,yellow,green,red,blue,brown,black
293,-63.77558608811401,-47.71083485784388,-52.9763775677247,10.095134633647774,60.68965517241378,11.034482758620683,-66.86105346679688,30.29584503173828,43.2,6.400000000000006,293000,1,black,green,green,red,yellow,orange,teal,red,blue
294,-36.57235914486514,-47.29020640036402,-44.517559669072924,21.213338995772446,74.48275862068965,49.65517241379311,-69.151611328125,-4.2469482421875,-30.4,78.4,294000,1,black,green,green,red,green,red,blue,brown,green
295,-41.444639396480255,7.464415167400503,-52.340142797028435,3.118192904551094,30.34482758620689,-38.62068965517241,-60.48763656616211,7.653472900390625,43.2,70.4,295000,1,black,green,green,red,green,red,yellow,purple,black
296,-8.144547141712138,27.721636384350617,-34.30431844214534,0.4195384911265734,-19.310344827586206,11.034482758620683,-56.528507232666016,16.865509033203125,-62.4,-3.200000000000003,296000,1,black,green,green,red,yellow,orange,teal,red,yellow
297,-9.04915265445139,-22.242025340215385,-49.68020291713927,-8.586772350796721,68.9655172413793,-2.7586206896551744,-50.747886657714844,26.047340393066406,56.0,-40.0,297000,1,black,green,yellow,red,yellow,orange,teal,green,brown
298,-29.67980953856543,-56.4360993503035,-36.10203219206899,7.556064417965317,71.72413793103448,24.827586206896555,-64.10174560546875,-6.211082458496094,-16.0,-49.6,298000,1,black,green,green,red,yellow,red,blue,brown,blue
299,-3.2543041865609723,-11.661216769459102,-40.60968657603298,-25.294921247789205,11.034482758620683,-80.0,-37.06828689575195,39.82526397705078,-62.4,-33.6,299000,1,black,green,yellow,red,yellow,orange,red,orange,yellow
300,-31.85297087163849,-42.43254831909539,-53.83542093368257,29.465820808945864,57.93103448275863,52.413793103448285,-71.99281311035156,4.441917419433594,-46.4,27.200000000000003,300000,1,black,green,green,yellow,red,red,blue,brown,green
301,-30.223419103853736,-24.64737299296076,-42.74648845780033,39.100932094593986,5.517241379310349,-30.344827586206897,-64.76802062988281,47.64960479736328,62.400000000000006,3.200000000000003,301000,1,black,green,green,yellow,red,blue,orange,yellow,brown
302,-37.06310725047504,-45.830848415960574,-35.79788878756467,19.857181349895484,68.9655172413793,52.413793103448285,-71.61479187011719,-1.6067657470703125,57.599999999999994,20.799999999999997,302000,1,black,green,green,yellow,green,red,blue,brown,green
303,-33.04028284596701,-10.623439995079863,-52.38768687339886,-6.10447737921433,11.034482758620683,57.93103448275863,-57.61449432373047,69.87896728515625,-40.0,35.2,303000,1,black,green,yellow,yellow,purple,blue,purple,yellow,red
304,-7.965743766313068,-55.45674948947689,-42.7762942086633,-32.690938077502935,49.65517241379311,-63.44827586206897,-48.97050476074219,-8.691162109375,-51.2,-54.4,304000,1,black,green,yellow,blue,green,purple,yellow,teal,red
305,-44.07103693242011,-25.20940291563646,-51.85452681092836,73.90005949548876,35.86206896551724,80.0,-77.37385559082031,46.673545837402344,28.799999999999997,-60.8,305000,1,black,green,green,yellow,red,blue,orange,yellow,black
306,-2.6659914183041025,-42.12272024916739,-32.83220542000904,-34.07507803593903,-19.310344827586206,57.93103448275863,-33.394107818603516,52.702789306640625,-4.799999999999997,-16.0,306000,1,black,green,yellow,blue,purple,purple,purple,teal,yellow
307,-42.12734896298141,-31.103523779288047,-35.51359422622963,56.30511769785869,46.896551724137936,74.48275862068965,-78.50177001953125,31.734535217285156,19.200000000000003,72.0,307000,1,black,green,green,yellow,red,blue,orange,brown,black
308,-24.875344955984218,-8.50765957187943,-36.18075238843455,-2.7630226172680494,49.65517241379311,-80.0,-44.06317138671875,61.5634765625,43.2,-22.4,308000,1,black,green,yellow,blue,purple,purple,purple,teal,purple
309,-39.6443655018106,-6.662839125145453,-51.23430092382574,19.60055081610433,63.448275862068954,-22.06896551724138,-66.58840942382812,40.18944549560547,-38.4,24.0,309000,1,black,green,green,red,green,red,teal,red,brown
310,-21.55037190349057,-19.238767145299782,-42.99255865456613,-16.932918800475854,2.7586206896551744,-55.172413793103445,-48.091209411621094,72.69442749023438,-67.2,-44.8,310000,1,black,green,yellow,blue,purple,yellow,purple,teal,purple
311,-13.23986104457424,-30.514880494163002,-38.036475235799266,2.0277429131033955,5.517241379310349,-55.172413793103445,-40.42607498168945,43.017845153808594,-51.2,43.2,311000,1,black,green,yellow,blue,purple,blue,purple,teal,purple
312,-36.189555923617654,23.44471658966671,-42.33924367554456,-38.14681142329273,63.448275862068954,-66.20689655172414,-46.364498138427734,2.15911865234375,-6.400000000000006,-75.2,312000,1,black,green,yellow,blue,green,purple,yellow,purple,red
313,10.885080952057606,-46.67778862617537,-31.221284123734243,-34.05408134511296,2.7586206896551744,-80.0,-37.23784637451172,57.12786865234375,-46.4,-72.0,313000,1,black,green,yellow,blue,purple,purple,purple,teal,purple
314,-27.766856189579173,-23.281007443799687,-30.376223998386827,6.6582246971178165,-8.275862068965523,-49.6551724137931,-66.7370376586914,35.696502685546875,3.200000000000003,-27.200000000000003,314000,1,black,green,green,red,purple,red,blue,brown,red
315,-34.37142765177463,-24.312948009069636,-22.916616541242696,60.591022861929076,35.86206896551724,35.86206896551724,-72.2828369140625,64.205322265625,-70.4,-60.8,315000,1,black,green,green,yellow,red,blue,orange,yellow,black
316,-4.581092238142546,-21.712136556694425,-33.95136527300179,-19.175915658366797,44.13793103448276,2.7586206896551744,-43.83819580078125,53.64671325683594,14.400000000000006,49.599999999999994,316000,1,black,green,yellow,red,yellow,yellow,red,orange,green
317,-0.27413642622927625,-52.415420875702196,-33.823721096734644,-23.454432272094046,-30.344827586206897,-68.9655172413793,-45.3298454284668,30.308349609375,44.8,75.19999999999999,317000,1,black,green,yellow,blue,purple,yellow,purple,teal,red
318,5.022530669210212,-15.73683203621934,-36.800814686259834,-13.571368538226935,-22.06896551724138,-33.10344827586207,-41.651039123535156,36.57609558105469,33.599999999999994,-75.2,318000,1,black,green,yellow,blue,purple,orange,teal,orange,red
319,-40.0748903327622,-53.84572493137482,-51.517594017840246,13.633804225142583,44.13793103448276,-41.37931034482759,-71.27508544921875,1.3974456787109375,40.0,-44.8,319000,1,black,green,green,red,yellow,red,blue,brown,green
320,3.6007258499136583,-2.135953228673131,-19.204492947433152,-41.236007269586736,63.448275862068954,-27.586206896551722,-27.289989471435547,18.579124450683594,-68.8,-8.0,320000,1,black,green,yellow,blue,green,yellow,red,orange,orange
321,-28.57134393271879,-56.7811606304159,-31.76438468107237,2.8060317728685646,57.93103448275863,-60.689655172413794,-61.50867462158203,-13.62908935546875,64.0,27.200000000000003,321000,1,black,green,yellow,blue,purple,red,blue,brown,green
322,-57.73753479915372,-23.87223839872452,-51.17029516893625,19.31848306155797,8.275862068965523,-24.827586206896555,-53.45147705078125,56.23750305175781,80.0,72.0,322000,1,black,green,green,red,yellow,orange,teal,green,brown
323,-21.848809019767273,-54.296153193892025,-36.83670447267914,-11.923259355561115,80.0,80.0,-58.06019592285156,-9.401535034179688,-9.599999999999994,33.599999999999994,323000,1,black,green,yellow,red,green,red,blue,purple,black
324,6.072466634360808,-7.091726083531995,-41.93779531147871,-32.16071114515423,-2.7586206896551744,-24.827586206896555,-32.970001220703125,41.058998107910156,-8.0,-20.799999999999997,324000,1,black,green,yellow,blue,purple,yellow,red,orange,red
325,11.873765950687101,-43.14805926223119,-34.30186624400687,-41.41708513905925,8.275862068965523,-55.172413793103445,-37.31446838378906,59.73777770996094,30.400000000000006,1.5999999999999943,325000,1,black,green,yellow,blue,purple,yellow,purple,teal,yellow
326,-28.50831531638881,-14.89525502411297,-43.730854976486185,13.658988425060599,-13.793103448275858,-38.62068965517241,-58.70794677734375,42.612098693847656,-70.4,36.8,326000,1,black,green,green,yellow,red,blue,orange,yellow,red
327,-12.069502721667376,-31.38787818746922,-29.03830464736015,-7.977797806912335,-5.517241379310349,5.517241379310349,-47.42261505126953,34.590660095214844,-52.8,-19.200000000000003,327000,1,black,green,yellow,blue,purple,yellow,red,orange,yellow
328,-33.60891591496541,-12.757196678461725,-27.80701020544356,21.91789752442145,13.793103448275858,60.68965517241378,-58.28447723388672,68.16673278808594,-16.0,12.799999999999997,328000,1,black,green,green,yellow,red,blue,orange,yellow,red
329,21.18088703247564,-16.106985945488674,-32.84621642724278,-50.830052151022315,16.551724137931032,-66.20689655172414,-23.379009246826172,40.7215576171875,-65.6,22.400000000000006,329000,1,black,green,yellow,blue,purple,yellow,red,orange,orange
330,-24.848092344630807,-30.02575942591225,-40.366390834512444,-11.137097075346503,38.62068965517241,-66.20689655172414,-68.10257720947266,42.77464294433594,3.200000000000003,54.400000000000006,330000,1,black,green,yellow,blue,purple,yellow,purple,teal,purple
331,-46.27253269280063,-1.339882413327274,-54.29687403674848,23.233271950029163,5.517241379310349,0.0,-67.87821960449219,52.596038818359375,12.799999999999997,57.599999999999994,331000,1,black,green,green,yellow,yellow,blue,teal,red,teal
332,-44.470764337382334,-21.985371648707165,-41.88778700624646,30.459897544448864,33.103448275862064,77.24137931034483,-74.10810852050781,51.56976318359375,70.4,-70.4,332000,1,black,green,green,yellow,red,blue,orange,yellow,black
333,12.272477375833617,-59.58399278347757,-28.85147259510797,-31.446427728134175,46.896551724137936,13.793103448275858,-46.67985153198242,7.596046447753906,-73.6,32.0,333000,1,black,green,yellow,blue,purple,yellow,red,teal,green
334,-33.67275668454004,-13.986802132582426,-26.278577726724954,36.26968578966704,24.827586206896555,57.93103448275863,-62.03857421875,65.544677734375,65.6,-67.2,334000,1,black,green,green,yellow,red,blue,orange,yellow,black
335,22.24822462151056,-62.178888772331774,-41.81189852471267,-24.138989679624117,38.62068965517241,-49.6551724137931,-54.1749267578125,14.033988952636719,30.400000000000006,25.599999999999994,335000,1,black,green,yellow,red,yellow,orange,red,green,yellow
336,-57.45447372638495,-10.530666111646056,-33.32114115943985,-28.51162985494488,24.827586206896555,-22.06896551724138,-51.222755432128906,42.313148498535156,65.6,64.0,336000,1,black,green,yellow,red,yellow,orange,yellow,green,orange
337,28.554843713905242,-5.935740863591803,-13.346764467650246,-17.270821027354266,-24.827586206896555,38.62068965517241,-14.441879272460938,27.479652404785156,73.6,-36.8,337000,1,black,green,yellow,blue,purple,yellow,red,orange,blue
338,-5.829771185443789,-14.998675353375745,-17.18271469662296,-0.34778533857671334,-30.344827586206897,-38.62068965517241,-46.13107681274414,37.948211669921875,-25.6,-9.599999999999994,338000,1,black,green,yellow,red,yellow,orange,red,orange,red
339,4.4776468232412725,73.78710409407938,53.58967223781755,-10.400529192496975,-55.172413793103445,-80.0,39.68125915527344,-73.44487762451172,-19.200000000000003,19.200000000000003,339000,1,black,blue,blue,green,blue,green,green,blue,green
340,19.32191690017376,77.13546562135417,73.1012722279761,-4.744376248347621,-68.9655172413793,-80.0,45.739288330078125,-60.451019287109375,-4.799999999999997,-68.8,340000,1,black,blue,blue,green,blue,green,green,blue,green
341,32.10286154597347,78.44794043574589,69.39481793284571,-1.5708830139268173,-44.13793103448276,-2.7586206896551744,46.37664031982422,-42.21129608154297,33.599999999999994,56.0,341000,1,black,blue,blue,green,blue,green,green,blue,green
342,17.843927062826353,59.65377269747438,65.07636605052531,-1.8013160815642522,-57.93103448275862,63.448275862068954,40.422645568847656,-46.09151840209961,-12.799999999999997,38.400000000000006,342000,1,black,blue,blue,green,blue,green,green,blue,purple
343,56.06517524530716,56.39683221666343,67.53737354559505,2.360288632295479,-80.0,30.34482758620689,53.756744384765625,-14.577301025390625,30.400000000000006,-14.400000000000006,343000,1,black,blue,blue,green,blue,green,green,blue,purple
344,36.01770576063117,72.58522534481523,72.61250177392569,2.1832655695780687,-68.9655172413793,-24.827586206896555,51.29144287109375,-41.09922790527344,-8.0,-68.8,344000,1,black,blue,blue,green,blue,green,green,blue,purple
345,27.550744111944894,73.60816733772529,67.89743580529415,-5.295389733733671,-80.0,-63.44827586206897,48.7470703125,-45.810264587402344,35.2,-1.5999999999999943,345000,1,black,blue,blue,green,blue,green,green,blue,purple
346,12.386314108604438,70.78862740583992,63.26970157226759,-16.04677646944578,-55.172413793103445,-74.48275862068965,40.726661682128906,-65.08438873291016,-59.2,35.2,346000,1,black,blue,blue,green,blue,green,green,blue,green
347,19.939875989018987,76.60853255554355,69.13882813442541,-8.11377335546986,-80.0,80.0,46.174476623535156,-53.26803207397461,-8.0,-4.799999999999997,347000,1,black,blue,blue,green,blue,green,green,blue,green
348,10.298047451544036,72.12289659676097,61.64133446299826,-12.6418640492858,-77.24137931034483,-68.9655172413793,40.01560974121094,-64.39553833007812,-73.6,-41.6,348000,1,black,blue,blue,green,blue,green,green,blue,green
349,16.39760136971246,74.520937434204,70.49758223132017,-12.237137004106259,-68.9655172413793,-71.72413793103448,44.21659851074219,-62.58031463623047,-64.0,27.200000000000003,349000,1,black,blue,blue,green,blue,green,green,blue,green
350,14.345512245652543,80.0,71.50136320671689,-10.999916197982401,-80.0,-66.20689655172414,46.49700164794922,-63.381202697753906,51.19999999999999,16.0,350000,1,black,blue,blue,green,blue,green,green,blue,green
351,14.551403387422255,60.316918598034334,62.78103422820328,-10.76642546494844,-74.48275862068965,-63.44827586206897,40.226890563964844,-48.807884216308594,-62.4,11.200000000000003,351000,1,black,blue,blue,green,blue,green,green,blue,purple
352,16.538428081969997,28.987799850530592,57.413165411611516,-16.943484873195096,-33.10344827586207,8.275862068965523,31.367042541503906,-20.885120391845703,-17.6,51.19999999999999,352000,1,black,blue,blue,green,blue,green,green,blue,purple
353,19.21139214208449,55.05818798068583,66.05198889736445,-4.425695238199566,-60.689655172413794,-16.551724137931032,40.76231384277344,-23.167049407958984,64.0,-17.6,353000,1,black,blue,blue,green,blue,green,green,blue,purple
354,33.3497774571305,34.35976285185417,57.62860557520705,-6.924230181971723,-63.44827586206897,-60.689655172413794,35.175254821777344,-18.262481689453125,-73.6,-33.6,354000,1,black,blue,blue,green,blue,green,green,blue,purple
355,36.78720731410263,35.7995641752039,64.76719785000193,-6.354633074120443,-52.41379310344828,-27.586206896551722,42.72649383544922,-4.581382751464844,-14.400000000000006,59.19999999999999,355000,1,black,blue,blue,green,blue,green,green,blue,purple
