id,tsneX,tsneY,pcaX,pcaY,somX,somY,umapX,umapY,aeX,aeY,start,active,color,kcolor2,kcolor3,kcolor4,kcolor5,kcolor6,kcolor7,kcolor8,kcolor20,dbcolor
396,50.7729963647385,-78.55917885803015,33.50634300204298,-2.04560106496686,45.21739130434783,45.21739130434783,-64.19628143310547,-39.376522064208984,67.19999999999999,-51.2,396000,1,black,green,green,green,yellow,green,teal,red,blue,black
397,44.303145510805635,-30.287471517802878,33.450247965143646,1.6766592408635006,45.21739130434783,-80.0,-44.771881103515625,-13.975288391113281,62.400000000000006,8.0,397000,1,black,green,green,blue,purple,blue,teal,red,purple,black
398,-21.00887148084101,-56.69610732776307,7.341250731889815,-4.406356382791117,52.17391304347825,-17.391304347826086,-27.327167510986328,-6.754241943359375,78.4,-48.0,398000,1,black,green,green,blue,purple,blue,yellow,yellow,orange,black
399,15.680340186557572,-33.502931571074946,4.627998765166836,-15.381564050427528,-3.4782608695652186,-73.04347826086956,-28.87225341796875,-13.47747802734375,33.599999999999994,-65.6,399000,1,black,green,green,green,yellow,green,red,yellow,yellow,black
400,34.89193556479347,-53.06666661116503,12.495188005501277,-6.297942936315053,17.391304347826093,38.26086956521739,-33.81455993652344,-2.0625076293945312,-14.400000000000006,-12.799999999999997,400000,1,black,green,green,blue,purple,blue,red,yellow,yellow,black
401,28.850365808645577,-23.685806547105187,-7.6900243675897,13.438915844349467,31.304347826086953,-52.173913043478265,-19.696510314941406,14.388404846191406,24.0,-9.599999999999994,401000,1,black,blue,blue,blue,purple,blue,yellow,teal,orange,black
402,53.71114851545414,-24.205430644686004,25.245741857215734,63.323264155339075,38.26086956521739,-52.173913043478265,-32.75625228881836,21.7962646484375,-9.599999999999994,-64.0,402000,1,black,green,green,blue,purple,blue,yellow,teal,red,black
403,23.895478136788796,-31.89435955042441,12.637874403411914,-20.180820783917177,45.21739130434783,-10.434782608695656,-30.825302124023438,-26.317577362060547,-41.6,-16.0,403000,1,black,green,green,green,yellow,green,red,yellow,orange,black
404,-20.59414243546739,8.31927209096618,-24.89963941179184,-31.774688220909667,-17.391304347826086,-73.04347826086956,25.910301208496094,-61.4320068359375,24.0,9.599999999999994,404000,1,black,blue,yellow,red,green,purple,blue,brown,green,black
405,-50.36531255502885,62.358685098053684,-23.509087741182654,-6.578535044688124,-80.0,-3.4782608695652186,38.30199432373047,53.46415710449219,16.0,6.400000000000006,405000,1,black,blue,blue,yellow,blue,purple,green,green,black,black
406,-18.738178802121737,79.74277733431916,-26.270561965547927,13.676965276141345,-80.0,31.304347826086953,41.410003662109375,48.59117126464844,-35.2,-27.200000000000003,406000,1,black,blue,blue,yellow,blue,yellow,green,teal,green,black
407,30.46535218269112,-22.621108699900113,-6.320260126434363,29.34147459179482,45.21739130434783,45.21739130434783,-20.745285034179688,20.198074340820312,-75.2,-49.6,407000,1,black,green,blue,blue,purple,blue,yellow,teal,brown,black
408,0.9802170083715822,-75.85771137449785,22.652251696330097,14.695995698016134,52.17391304347825,-17.391304347826086,-39.71663284301758,8.789833068847656,-72.0,-28.799999999999997,408000,1,black,green,green,blue,purple,blue,yellow,yellow,purple,black
409,12.69435213913016,-32.816408130429686,3.6591867508630145,-29.525930551780377,45.21739130434783,-10.434782608695656,-26.28467559814453,-18.17330551147461,68.80000000000001,16.0,409000,1,black,green,green,green,yellow,green,red,yellow,orange,black
410,-25.65722667893852,67.26296435781484,-35.79018186860917,16.165065184328625,-80.0,-31.304347826086953,37.81603240966797,59.778076171875,44.8,4.799999999999997,410000,1,black,blue,blue,yellow,blue,yellow,green,green,black,black
411,28.374300444282497,-48.6223859473282,11.266646772294436,11.00465324787902,10.434782608695656,80.0,-41.14282989501953,29.510597229003906,68.80000000000001,-48.0,411000,1,black,green,green,blue,purple,blue,yellow,yellow,black,black
412,38.71890709563155,-11.353119436764587,10.4529785326785,20.637770732321385,66.08695652173913,45.21739130434783,3.96429443359375,62.43070983886719,-52.8,46.400000000000006,412000,1,black,green,green,blue,purple,blue,yellow,red,purple,black
